,Name,Link,Phone
3652,San Leandro - John George Psychiatric Pavilion,http://www.alameda.courts.ca.gov/Pages.aspx/San-Leandro-John-George-Psychiatric-Pavilion,(510) 891-6332
3653,San Leandro - Juvenile Justice Center,http://www.alameda.courts.ca.gov/Pages.aspx/San-Leandro-Juvenile-Justice-Center,(510) 618-1106
3654,Criminal Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,(805) 706-3600
3655,Civil & Family Law Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,(805) 706-3600
3656,Grover Beach Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,(805) 706-3600
3657,Veterans Memorial Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,(805) 706-3600
3658,Paso Robles Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,(805) 706-3600
3659,Central Courthouse,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1905044&_dad=portal&_schema=PORTAL",(619) 844-2700
3660,Hall of Justice,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059017&_dad=portal&_schema=PORTAL",(858) 634-1919
3661,Kearny Mesa,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059076&_dad=portal&_schema=PORTAL",(858) 634-1800
3662,Juvenile Court,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058981&_dad=portal&_schema=PORTAL",(858) 634-1600
3663,East County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059067&_dad=portal&_schema=PORTAL",(619) 456-4100
3664,North County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058990&_dad=portal&_schema=PORTAL",(760) 201-8600
3665,South County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059049&_dad=portal&_schema=PORTAL",(619) 746-6200
3666,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,(310) 725-3000
3667,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,(661) 483-5924
3668,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,(626) 293-2100
3669,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,(562) 345-3300
3670,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,(310) 281-2400
3671,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,(818) 260-8400
3672,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,(562) 256-3100
3673,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,(213) 617-5699
3674,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,(213) 351-7598
3675,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,(818) 407-2200
3676,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,(213) 628-7900
3677,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,(310) 761-4300
3678,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,(562) 658-0500
3679,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,(323) 881-5800
3680,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,(323) 227-4399
3681,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,(323) 307-8000
3682,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,(626) 401-2200
3683,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,(818) 265-6400
3684,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,(562) 256-3100
3685,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,(310) 419-1300
3686,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,(310) 412-8301
3687,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,(562) 658-0700
3688,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,(213) 745-3202
3689,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,(661) 483-5500
3690,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,(562) 345-3700
3691,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,(626) 396-3300
3692,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,(909) 802-1100
3693,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,(818) 256-1800
3694,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,(661) 253-5600
3695,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,(310) 255-1840
3696,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,(213) 310-7000
3697,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,(213) 830-0803
3698,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,(818) 256-1180
3699,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,(310) 787-3700
3700,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,(818) 901-4600
3701,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,(818) 989-6900
3702,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,(626) 430-2600
3703,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,
3704,Southern Branch: Hall of Justice and Records,https://www.sanmateocourt.org/general_info/locations_and_contact_info/hoj.php,(650) 261-5100
3705,Northern Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/northern_branch.php,(650) 261-5100
3706,Juvenile Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/juvenile_branch.php,(650) 261-5100
3707,Wakefield Taylor Courthouse,http://www.cc-courts.org/locations/taylor.aspx,(925) 608-1000
3708,Spinetta Family Law Center,http://www.cc-courts.org/locations/spinetta.aspx,(925) 608-1000
3709,A. F. Bray Courthouse,http://www.cc-courts.org/locations/bray.aspx,(925) 608-1000
3710,"Richmond Superior Court, George D. Carroll Courthouse
",http://www.cc-courts.org/locations/rich.aspx,(925) 608-1000
3711,"Pittsburg Superior Court, Richard E. Arnason Justice Center",http://www.cc-courts.org/locations/pitt.aspx,(925) 608-1000
3712,Walnut Creek Superior Court ,http://www.cc-courts.org/locations/wc.aspx,(925) 608-1000
3713,Court Records,http://www.cc-courts.org/locations/records.aspx,(925) 608-1000
3714,Hall of Justice,http://marincourt.org/directions.htm,(415) 444-7000
3715,Wakefield Taylor Courthouse,http://www.cc-courts.org/locations/taylor.aspx,(925) 608-1000
3716,Spinetta Family Law Center,http://www.cc-courts.org/locations/spinetta.aspx,(925) 608-1000
3717,A. F. Bray Courthouse,http://www.cc-courts.org/locations/bray.aspx,(925) 608-1000
3718,"Richmond Superior Court, George D. Carroll Courthouse
",http://www.cc-courts.org/locations/rich.aspx,(925) 608-1000
3719,"Pittsburg Superior Court, Richard E. Arnason Justice Center",http://www.cc-courts.org/locations/pitt.aspx,(925) 608-1000
3720,Walnut Creek Superior Court ,http://www.cc-courts.org/locations/wc.aspx,(925) 608-1000
3721,Court Records,http://www.cc-courts.org/locations/records.aspx,(925) 608-1000
3722,Fresno Superior Courthouse Downtown Location,http://www.fresno.courts.ca.gov/courthouses/#1,(559) 457-2000
3723,B. F. Sisk Courthouse,http://www.fresno.courts.ca.gov/courthouses/#20,(559) 457-2000
3724,"""M"" Street Courthouse",http://www.fresno.courts.ca.gov/courthouses/#19,(559) 457-1700
3725,ACTION Center (After Criminal Traffic Infraction One-Stop Network),http://www.fresno.courts.ca.gov/courthouses/#2,
3726,Archives Facility,http://www.fresno.courts.ca.gov/courthouses/#3,(559) 457-4903
3727,Criminal Courts Departments 95 & 96,http://www.fresno.courts.ca.gov/courthouses/#21,(559) 457-2000
3728,Juvenile Delinquency Court,http://www.fresno.courts.ca.gov/courthouses/#4,(559) 457-4810
3729,Central Justice Center,https://www.occourts.org/locations/cjc.html,(657) 622-6878
3730,Community Court,https://www.occourts.org/locations/community-court.html,(657) 622-5801
3731,Civil Complex Center,https://www.occourts.org/locations/cxc.html,(657) 622-6878
3732,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,(657) 622-7102
3733,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,(657) 622-5400
3734,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,(657) 622-6878
3735,North Justice Center,https://www.occourts.org/locations/njc.html,(657) 622-5600
3736,West Justice Center,https://www.occourts.org/locations/wjc.html,(657) 622-5900
3737,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,(657) 622-6878
3738,Anacapa Division,https://www.sbcourts.org/gi/loc/sb.shtm,(805) 882-4520
3739,Figueroa Division,https://www.sbcourts.org/gi/loc/sb.shtm,(805) 568-3959
3740,Santa Barbara Juvenile Court,https://www.sbcourts.org/gi/loc/sb.shtm,(805) 568-3959
3741,Cook Division,https://www.sbcourts.org/gi/loc/sm.shtm,(805) 614-6414
3742,Miller Division,https://www.sbcourts.org/gi/loc/sm.shtm,
3743,Santa Maria Juvenile Court,https://www.sbcourts.org/gi/loc/sm.shtm,(805) 614-6579
3744,Lompoc,https://www.sbcourts.org/gi/loc/lm.shtm,"(Criminal/Traffic: (805) 737) 7789
Civil: (805) 737-5452"
3745,Solvang,https://www.sbcourts.org/gi/loc/sv.shtm,(805) 686-5040
3746,Downtown Superior Court,http://www.scscourt.org/general_info/contact/courthouses/dts.shtml,(408) 882-2100
3747,Family Justice Center,http://www.scscourt.org/general_info/contact/courthouses/fjcc.shtml,(408) 792-4200
3748,Hall of Justice,http://www.scscourt.org/general_info/contact/courthouses/hoj.shtml,(408) 808-6600
3749,Juvenile Justice,http://www.scscourt.org/general_info/contact/courthouses/guadalupe.shtml,(408) 808-6200
3750,Old Courthouse,http://www.scscourt.org/general_info/contact/courthouses/och.shtml,(408) 883-2100
3751,Palo Alto Courthouse,http://www.scscourt.org/general_info/contact/courthouses/paloalto.shtml,(650) 462-3800
3752,Santa Clara Courthouse,http://www.scscourt.org/general_info/contact/courthouses/santaclara.shtml,(408) 556-3000
3753,South County Courthouse,http://www.scscourt.org/general_info/contact/courthouses/southcounty.shtml,(408) 695-5000
3754,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,(310) 725-3000
3755,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,(661) 483-5924
3756,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,(626) 293-2100
3757,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,(562) 345-3300
3758,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,(310) 281-2400
3759,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,(818) 260-8400
3760,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,(562) 256-3100
3761,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,(213) 617-5699
3762,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,(213) 351-7598
3763,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,(818) 407-2200
3764,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,(213) 628-7900
3765,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,(310) 761-4300
3766,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,(562) 658-0500
3767,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,(323) 881-5800
3768,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,(323) 227-4399
3769,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,(323) 307-8000
3770,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,(626) 401-2200
3771,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,(818) 265-6400
3772,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,(562) 256-3100
3773,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,(310) 419-1300
3774,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,(310) 412-8301
3775,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,(562) 658-0700
3776,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,(213) 745-3202
3777,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,(661) 483-5500
3778,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,(562) 345-3700
3779,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,(626) 396-3300
3780,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,(909) 802-1100
3781,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,(818) 256-1800
3782,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,(661) 253-5600
3783,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,(310) 255-1840
3784,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,(213) 310-7000
3785,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,(213) 830-0803
3786,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,(818) 256-1180
3787,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,(310) 787-3700
3788,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,(818) 901-4600
3789,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,(818) 989-6900
3790,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,(626) 430-2600
3791,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,
3792,Santa Cruz Courthouse,https://www.santacruzcourt.org/info/locations-contact,(831) 420-2200
3793,Watsonville Courthouse,https://www.santacruzcourt.org/info/locations-contact,(831) 786-7200
3794,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,(310) 725-3000
3795,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,(661) 483-5924
3796,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,(626) 293-2100
3797,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,(562) 345-3300
3798,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,(310) 281-2400
3799,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,(818) 260-8400
3800,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,(562) 256-3100
3801,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,(213) 617-5699
3802,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,(213) 351-7598
3803,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,(818) 407-2200
3804,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,(213) 628-7900
3805,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,(310) 761-4300
3806,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,(562) 658-0500
3807,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,(323) 881-5800
3808,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,(323) 227-4399
3809,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,(323) 307-8000
3810,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,(626) 401-2200
3811,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,(818) 265-6400
3812,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,(562) 256-3100
3813,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,(310) 419-1300
3814,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,(310) 412-8301
3815,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,(562) 658-0700
3816,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,(213) 745-3202
3817,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,(661) 483-5500
3818,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,(562) 345-3700
3819,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,(626) 396-3300
3820,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,(909) 802-1100
3821,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,(818) 256-1800
3822,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,(661) 253-5600
3823,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,(310) 255-1840
3824,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,(213) 310-7000
3825,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,(213) 830-0803
3826,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,(818) 256-1180
3827,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,(310) 787-3700
3828,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,(818) 901-4600
3829,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,(818) 989-6900
3830,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,(626) 430-2600
3831,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,
3832,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,(310) 725-3000
3833,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,(661) 483-5924
3834,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,(626) 293-2100
3835,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,(562) 345-3300
3836,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,(310) 281-2400
3837,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,(818) 260-8400
3838,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,(562) 256-3100
